30 34 28
1 2 9 minecraft:nether_quartz_ore
0 1 9 minecraft:netherrack
0 2 8 minecraft:netherrack
0 2 10 minecraft:netherrack
0 3 7 minecraft:netherrack
2 2 9 minecraft:nether_quartz_ore
1 2 8 minecraft:netherrack
1 3 7 minecraft:netherrack
1 2 10 minecraft:netherrack
0 2 11 minecraft:netherrack
3 2 9 minecraft:netherrack
2 2 8 minecraft:netherrack
2 3 7 minecraft:netherrack
2 2 10 minecraft:netherrack
1 2 11 minecraft:nether_quartz_ore
0 2 12 minecraft:netherrack
5 3 9 minecraft:nether_sprouts
4 3 8 minecraft:warped_fungus
3 2 8 minecraft:netherrack
2 2 11 minecraft:netherrack
1 4 6 minecraft:nether_sprouts
1 2 12 minecraft:netherrack
0 3 6 minecraft:netherrack
5 2 9 minecraft:warped_nylium
4 1 9 minecraft:warped_nylium
4 2 8 minecraft:warped_nylium
3 2 7 minecraft:warped_nylium
3 1 10 minecraft:netherrack
2 2 12 minecraft:netherrack
0 3 5 minecraft:warped_nylium
0 1 13 minecraft:netherrack
0 2 14 minecraft:netherrack
4 1 10 minecraft:warped_nylium
4 2 11 minecraft:netherrack
4 2 7 minecraft:warped_nylium
4 3 6 minecraft:warped_roots
2 3 6 minecraft:warped_nylium
3 2 6 minecraft:warped_nylium
3 1 11 minecraft:netherrack
1 1 13 minecraft:netherrack
1 2 14 minecraft:netherrack
1 3 15 minecraft:netherrack
1 3 5 minecraft:warped_nylium
0 3 4 minecraft:warped_nylium
0 2 15 minecraft:netherrack
0 3 16 minecraft:netherrack
5 1 10 minecraft:warped_nylium
5 2 11 minecraft:warped_nylium
4 2 12 minecraft:netherrack
5 2 7 minecraft:warped_nylium
5 3 6 minecraft:warped_nylium
2 3 5 minecraft:warped_nylium
3 2 5 minecraft:warped_nylium
3 1 12 minecraft:netherrack
3 3 14 minecraft:netherrack
2 4 4 minecraft:warped_stem[axis="y"]
2 1 13 minecraft:netherrack
2 2 14 minecraft:netherrack
2 3 15 minecraft:netherrack
1 4 15 minecraft:netherrack
1 3 4 minecraft:warped_nylium
0 3 3 minecraft:warped_nylium
0 4 16 minecraft:netherrack
6 1 10 minecraft:warped_nylium
6 2 9 minecraft:warped_nylium
6 2 11 minecraft:warped_nylium
7 3 9 minecraft:warped_roots
5 2 8 minecraft:warped_nylium
5 2 12 minecraft:netherrack
4 2 13 minecraft:netherrack
4 3 14 minecraft:netherrack
3 4 14 minecraft:netherrack
6 2 7 minecraft:warped_nylium
6 3 6 minecraft:warped_nylium
5 3 5 minecraft:warped_nylium
4 2 5 minecraft:warped_nylium
2 3 4 minecraft:netherrack
3 2 4 minecraft:warped_nylium
3 1 13 minecraft:netherrack
3 2 14 minecraft:netherrack
2 7 6 minecraft:warped_wart_block
2 5 4 minecraft:warped_stem[axis="y"]
2 4 15 minecraft:netherrack
1 5 15 minecraft:netherrack
0 9 6 minecraft:warped_wart_block
0 5 16 minecraft:netherrack
1 3 3 minecraft:warped_nylium
0 3 2 minecraft:warped_nylium
8 2 10 minecraft:warped_nylium
7 1 10 minecraft:warped_nylium
7 2 9 minecraft:warped_nylium
8 5 9 minecraft:warped_wart_block
8 4 8 minecraft:warped_stem[axis="y"]
6 2 8 minecraft:warped_nylium
4 4 14 minecraft:netherrack
6 2 12 minecraft:netherrack
5 2 13 minecraft:netherrack
5 3 14 minecraft:netherrack
7 2 7 minecraft:warped_nylium
7 3 6 minecraft:warped_nylium
4 2 4 minecraft:warped_nylium
2 3 3 minecraft:warped_nylium
3 2 3 minecraft:warped_nylium
2 8 6 minecraft:warped_wart_block
2 6 4 minecraft:warped_stem[axis="y"]
2 5 15 minecraft:netherrack
0 10 6 minecraft:warped_wart_block
0 9 5 minecraft:warped_wart_block
1 3 2 minecraft:warped_nylium
0 3 1 minecraft:nether_sprouts
8 2 11 minecraft:warped_nylium
7 1 11 minecraft:warped_nylium
8 2 9 minecraft:warped_nylium
8 3 8 minecraft:warped_stem[axis="y"]
8 6 9 minecraft:warped_wart_block
8 5 8 minecraft:warped_stem[axis="y"]
7 2 8 minecraft:warped_nylium
5 4 14 minecraft:netherrack
9 2 10 minecraft:warped_nylium
9 3 11 minecraft:warped_stem[axis="y"]
8 3 12 minecraft:warped_roots
6 2 13 minecraft:netherrack
3 8 6 minecraft:warped_wart_block
3 5 15 minecraft:netherrack
8 2 7 minecraft:warped_nylium
6 3 4 minecraft:warped_nylium
5 2 4 minecraft:warped_nylium
4 2 3 minecraft:warped_nylium
4 3 2 minecraft:nether_sprouts
2 3 2 minecraft:warped_nylium
3 2 2 minecraft:warped_nylium
2 9 6 minecraft:warped_wart_block
2 7 4 minecraft:warped_stem[axis="y"]
1 10 6 minecraft:warped_wart_block
1 6 16 minecraft:netherrack
0 11 6 minecraft:warped_wart_block
8 2 12 minecraft:warped_nylium
7 1 12 minecraft:netherrack
9 2 9 minecraft:warped_nylium
9 6 9 minecraft:warped_wart_block
9 4 11 minecraft:warped_stem[axis="y"]
8 6 8 minecraft:warped_stem[axis="y"]
6 3 5 minecraft:warped_nylium
4 8 6 minecraft:warped_wart_block
4 5 15 minecraft:netherrack
10 2 10 minecraft:warped_nylium
6 3 15 minecraft:netherrack
3 9 6 minecraft:warped_wart_block
10 3 7 minecraft:warped_stem[axis="y"]
9 2 7 minecraft:warped_nylium
9 3 6 minecraft:warped_fungus
8 2 6 minecraft:warped_nylium
8 3 5 minecraft:warped_nylium
5 2 3 minecraft:warped_nylium
4 3 1 minecraft:warped_fungus
3 2 1 minecraft:warped_nylium
2 10 6 minecraft:warped_wart_block
2 8 4 minecraft:warped_stem[axis="y"]
2 6 16 minecraft:netherrack
1 11 6 minecraft:warped_wart_block
0 12 6 minecraft:warped_wart_block
0 10 4 minecraft:warped_wart_block
1 6 17 minecraft:netherrack
