30 31 33
1 2 4 minecraft:warped_fungus
0 1 4 minecraft:warped_nylium
0 2 3 minecraft:warped_nylium
0 2 5 minecraft:warped_nylium
0 3 2 minecraft:warped_nylium
1 2 3 minecraft:warped_nylium
1 3 2 minecraft:warped_nylium
1 2 5 minecraft:warped_nylium
0 2 6 minecraft:warped_nylium
2 1 4 minecraft:warped_nylium
2 2 5 minecraft:warped_nylium
2 3 2 minecraft:warped_nylium
1 5 3 minecraft:warped_wart_block
1 4 2 minecraft:nether_sprouts
1 2 6 minecraft:warped_nylium
0 2 7 minecraft:warped_nylium
4 2 4 minecraft:warped_nylium
3 1 4 minecraft:warped_nylium
3 2 5 minecraft:warped_nylium
2 1 3 minecraft:warped_nylium
2 2 2 minecraft:netherrack
2 5 3 minecraft:warped_wart_block
2 2 6 minecraft:warped_nylium
1 6 3 minecraft:warped_wart_block
1 2 7 minecraft:warped_nylium
1 4 1 minecraft:warped_stem[axis="y"]
0 3 1 minecraft:warped_nylium
5 2 4 minecraft:warped_nylium
4 2 3 minecraft:warped_nylium
4 2 5 minecraft:warped_nylium
4 3 6 minecraft:warped_stem[axis="y"]
3 1 3 minecraft:warped_nylium
3 2 2 minecraft:warped_nylium
3 2 6 minecraft:warped_nylium
3 3 7 minecraft:warped_roots
2 6 3 minecraft:warped_wart_block
2 2 7 minecraft:warped_nylium
2 3 8 minecraft:warped_wart_block
1 7 3 minecraft:warped_wart_block
0 8 3 minecraft:warped_wart_block
1 5 1 minecraft:warped_stem[axis="y"]
1 4 0 minecraft:nether_sprouts
0 3 0 minecraft:warped_nylium
0 1 8 minecraft:warped_nylium
7 3 4 minecraft:nether_sprouts
6 2 4 minecraft:warped_nylium
5 2 3 minecraft:warped_nylium
5 2 5 minecraft:warped_nylium
4 4 6 minecraft:warped_stem[axis="y"]
2 3 1 minecraft:warped_nylium
3 2 1 minecraft:warped_nylium
2 7 3 minecraft:warped_wart_block
2 4 8 minecraft:warped_wart_block
1 8 3 minecraft:warped_wart_block
2 2 8 minecraft:netherrack
1 1 8 minecraft:warped_nylium
1 2 9 minecraft:nether_sprouts
1 3 10 minecraft:warped_wart_block
1 6 1 minecraft:warped_stem[axis="y"]
0 1 9 minecraft:warped_nylium
6 2 3 minecraft:warped_nylium
6 2 5 minecraft:warped_nylium
6 3 6 minecraft:warped_fungus
5 3 1 minecraft:warped_stem[axis="y"]
5 2 6 minecraft:warped_nylium
4 5 6 minecraft:warped_stem[axis="y"]
4 1 2 minecraft:warped_nylium
2 3 0 minecraft:warped_nylium
3 2 0 minecraft:warped_nylium
2 8 3 minecraft:warped_wart_block
2 5 8 minecraft:warped_wart_block
1 6 8 minecraft:warped_wart_block
1 5 9 minecraft:warped_wart_block
1 4 10 minecraft:warped_wart_block
2 2 9 minecraft:warped_nylium
0 9 2 minecraft:warped_wart_block
1 8 2 minecraft:warped_wart_block
1 7 1 minecraft:warped_stem[axis="y"]
0 1 10 minecraft:warped_nylium
0 2 11 minecraft:warped_roots
1 3 11 minecraft:warped_wart_block
7 2 3 minecraft:warped_nylium
6 2 2 minecraft:warped_nylium
8 3 5 minecraft:warped_roots
7 2 5 minecraft:warped_nylium
5 4 1 minecraft:warped_stem[axis="y"]
5 1 2 minecraft:warped_nylium
5 2 1 minecraft:warped_stem[axis="y"]
5 2 7 minecraft:warped_nylium
5 3 8 minecraft:nether_sprouts
4 6 6 minecraft:warped_stem[axis="y"]
4 1 1 minecraft:warped_nylium
3 9 4 minecraft:warped_wart_block
3 8 3 minecraft:warped_wart_block
3 6 1 minecraft:warped_wart_block
3 5 0 minecraft:warped_wart_block
3 5 8 minecraft:warped_wart_block
2 10 4 minecraft:warped_wart_block
2 6 8 minecraft:warped_wart_block
1 9 2 minecraft:warped_wart_block
3 2 9 minecraft:warped_nylium
3 3 10 minecraft:warped_stem[axis="y"]
1 8 1 minecraft:warped_stem[axis="y"]
0 9 1 minecraft:warped_wart_block
1 6 9 minecraft:warped_wart_block
1 5 10 minecraft:warped_wart_block
1 4 11 minecraft:warped_wart_block
1 1 10 minecraft:warped_nylium
8 2 3 minecraft:warped_nylium
7 2 2 minecraft:warped_nylium
7 2 6 minecraft:warped_nylium
5 5 1 minecraft:warped_stem[axis="y"]
4 2 7 minecraft:warped_nylium
6 2 7 minecraft:warped_nylium
4 7 6 minecraft:warped_stem[axis="y"]
4 1 0 minecraft:warped_nylium
3 7 1 minecraft:warped_wart_block
3 6 8 minecraft:warped_wart_block
4 5 8 minecraft:warped_wart_block
3 2 8 minecraft:warped_nylium
3 4 10 minecraft:warped_stem[axis="y"]
2 9 2 minecraft:warped_wart_block
2 10 5 minecraft:warped_wart_block
2 7 8 minecraft:warped_wart_block
3 6 0 minecraft:warped_wart_block
1 10 2 minecraft:warped_wart_block
5 3 9 minecraft:warped_wart_block
4 2 9 minecraft:warped_nylium
3 2 10 minecraft:warped_stem[axis="y"]
2 1 10 minecraft:warped_nylium
